ID,MeterID,VoltagephaseA,VoltagephaseB,VoltagephaseC,CurrentphaseA,CurrentphaseB,CurrentphaseC,Powerfactortotal,Totalactivepower,Totalreactivepower,Totalkilowatthour,ReverseTotalkilowatthour,Totalkilovarhour,ReverseTotalkilovarhour,StartReadingTime,EndReadingTime,UserName,TimeStamp,MeterName
696064,89,0,32220,32136,234,246,240,0.92,12330,5220,188123872.5,0,73996183.13,0,9/8/2020 5:05 PM,9/8/2020 5:06 PM,System Automatic,9/8/2020 5:06 PM,???? ??? ??????
696141,89,0,32187,32181,240,255,249,0.924,12780,5310,188130262.5,0,73998866.25,0,9/8/2020 5:35 PM,9/8/2020 5:36 PM,System Automatic,9/8/2020 5:36 PM,???? ??? ??????
696147,89,0,31908,31851,255,270,264,0.932,13500,5310,188133390,0,74000171.25,0,9/8/2020 5:50 PM,9/8/2020 5:51 PM,System Automatic,9/8/2020 5:51 PM,???? ??? ??????
696163,89,0,31974,31893,252,267,261,0.931,13320,5310,188136720,0,74001498.75,0,9/8/2020 6:05 PM,9/8/2020 6:06 PM,System Automatic,9/8/2020 6:06 PM,???? ??? ??????
696230,89,0,32109,32037,243,255,252,0.925,12870,5400,188143267.5,0,74004176.25,0,9/8/2020 6:35 PM,9/8/2020 6:36 PM,System Automatic,9/8/2020 6:36 PM,???? ??? ??????
696247,89,0,32247,32214,243,258,252,0.917,12870,5580,188146473.8,0,74005560,0,9/8/2020 6:50 PM,9/8/2020 6:51 PM,System Automatic,9/8/2020 6:51 PM,???? ??? ??????
696261,89,0,31950,31929,243,258,252,0.928,12780,5310,188149680,0,74006893.13,0,9/8/2020 7:05 PM,9/8/2020 7:06 PM,System Automatic,9/8/2020 7:06 PM,???? ??? ??????
696334,89,0,31644,31611,249,267,261,0.932,13230,5130,188156193.8,0,74009536.88,0,9/8/2020 7:35 PM,9/8/2020 7:36 PM,System Automatic,9/8/2020 7:36 PM,???? ??? ??????
696347,89,0,31551,31512,252,270,264,0.937,13410,5040,188159523.8,0,74010813.75,0,9/8/2020 7:50 PM,9/8/2020 7:51 PM,System Automatic,9/8/2020 7:51 PM,???? ??? ??????
696364,89,0,31581,31536,255,273,264,0.938,13500,5040,188162876.3,0,74012085,0,9/8/2020 8:05 PM,9/8/2020 8:06 PM,System Automatic,9/8/2020 8:06 PM,???? ??? ??????
696443,89,0,31863,31803,246,261,255,0.937,13140,5040,188169862.5,0,74014706.25,0,9/8/2020 8:35 PM,9/8/2020 8:37 PM,System Automatic,9/8/2020 8:37 PM,???? ??? ??????
696451,89,0,31884,31818,246,261,255,0.94,13050,4950,188172922.5,0,74015876.25,0,9/8/2020 8:50 PM,9/8/2020 8:51 PM,System Automatic,9/8/2020 8:51 PM,???? ??? ??????
696467,89,0,32070,32025,237,249,243,0.938,12600,4860,188176106.3,0,74017096.88,0,9/8/2020 9:05 PM,9/8/2020 9:06 PM,System Automatic,9/8/2020 9:06 PM,???? ??? ??????
696534,89,0,32232,32175,234,249,243,0.938,12600,4860,188182440,0,74019543.75,0,9/8/2020 9:35 PM,9/8/2020 9:36 PM,System Automatic,9/8/2020 9:36 PM,???? ??? ??????
696549,89,0,32241,32181,234,246,240,0.934,12510,4860,188185567.5,0,74020770,0,9/8/2020 9:50 PM,9/8/2020 9:51 PM,System Automatic,9/8/2020 9:51 PM,???? ??? ??????
696566,89,0,32400,32349,228,240,237,0.936,12240,4860,188188650,0,74021985,0,9/8/2020 10:05 PM,9/8/2020 10:06 PM,System Automatic,9/8/2020 10:06 PM,???? ??? ??????
696647,89,0,32295,32259,228,240,234,0.935,12240,4680,188195107.5,0,74024505,0,9/8/2020 10:36 PM,9/8/2020 10:37 PM,System Automatic,9/8/2020 10:37 PM,???? ??? ??????
696650,89,0,32268,32229,228,237,234,0.939,12150,4500,188197897.5,0,74025568.13,0,9/8/2020 10:50 PM,9/8/2020 10:51 PM,System Automatic,9/8/2020 10:51 PM,???? ??? ??????
696675,89,0,32376,32358,225,234,228,0.941,11970,4590,188201250,0,74026833.75,0,9/8/2020 11:05 PM,9/8/2020 11:08 PM,System Automatic,9/8/2020 11:08 PM,???? ??? ??????
696727,89,0,32265,32223,222,231,228,0.942,11790,4410,188206886.3,0,74028971.25,0,9/8/2020 11:35 PM,9/8/2020 11:36 PM,System Automatic,9/8/2020 11:36 PM,???? ??? ??????
696741,89,0,32505,32460,213,219,216,0.939,11340,4410,188209710,0,74030056.88,0,9/8/2020 11:50 PM,9/8/2020 11:51 PM,System Automatic,9/8/2020 11:51 PM,???? ??? ??????
696761,89,0,32655,32604,204,210,207,0.926,10800,4410,188229273.8,0,74037768.75,0,10/8/2020 1:35 AM,10/8/2020 1:36 AM,System Automatic,10/8/2020 1:36 AM,???? ??? ??????
696776,89,0,32682,32616,201,210,207,0.924,10800,4410,188231996.3,0,74038876.88,0,10/8/2020 1:50 AM,10/8/2020 1:51 AM,System Automatic,10/8/2020 1:51 AM,???? ??? ??????
696792,89,0,32799,32730,201,210,207,0.928,10710,4590,188234673.8,0,74040013.13,0,10/8/2020 2:05 AM,10/8/2020 2:06 AM,System Automatic,10/8/2020 2:06 AM,???? ??? ??????
696853,89,0,33162,33099,186,192,192,0.902,9810,4680,188239837.5,0,74042353.13,0,10/8/2020 2:35 AM,10/8/2020 2:36 AM,System Automatic,10/8/2020 2:36 AM,???? ??? ??????
696869,89,0,33129,33060,186,192,189,0.904,9720,4680,188242290,0,74043528.75,0,10/8/2020 2:50 AM,10/8/2020 2:51 AM,System Automatic,10/8/2020 2:51 AM,???? ??? ??????
696885,89,0,32976,32895,183,186,186,0.907,9630,4410,188244697.5,0,74044681.88,0,10/8/2020 3:05 AM,10/8/2020 3:06 AM,System Automatic,10/8/2020 3:06 AM,???? ??? ??????
696947,89,0,32928,32862,177,183,180,0.919,9270,4230,188249456.3,0,74046870,0,10/8/2020 3:35 AM,10/8/2020 3:36 AM,System Automatic,10/8/2020 3:36 AM,???? ??? ??????
696962,89,0,32946,32856,177,183,180,0.91,9270,4320,188251773.8,0,74047933.13,0,10/8/2020 3:50 AM,10/8/2020 3:51 AM,System Automatic,10/8/2020 3:51 AM,???? ??? ??????
696979,89,0,32853,32769,180,183,183,0.917,9450,4230,188254113.8,0,74049013.13,0,10/8/2020 4:05 AM,10/8/2020 4:06 AM,System Automatic,10/8/2020 4:06 AM,???? ??? ??????
697044,89,0,32880,32793,180,183,183,0.919,9360,4230,188258827.5,0,74051145,0,10/8/2020 4:35 AM,10/8/2020 4:36 AM,System Automatic,10/8/2020 4:36 AM,???? ??? ??????
697057,89,0,32940,32850,180,186,186,0.918,9450,4320,188261190,0,74052213.75,0,10/8/2020 4:50 AM,10/8/2020 4:51 AM,System Automatic,10/8/2020 4:51 AM,???? ??? ??????
697073,89,0,32913,32802,180,186,186,0.908,9450,4410,188263530,0,74053305,0,10/8/2020 5:05 AM,10/8/2020 5:06 AM,System Automatic,10/8/2020 5:06 AM,???? ??? ??????
697135,89,0,32847,32727,183,189,189,0.909,9630,4410,188268266.3,0,74055538.13,0,10/8/2020 5:35 AM,10/8/2020 5:36 AM,System Automatic,10/8/2020 5:36 AM,???? ??? ??????
697151,89,0,32835,32772,186,189,189,0.913,9630,4500,188270673.8,0,74056668.75,0,10/8/2020 5:50 AM,10/8/2020 5:51 AM,System Automatic,10/8/2020 5:51 AM,???? ??? ??????
697166,89,0,32571,32499,195,201,198,0.918,10260,4500,188273137.5,0,74057816.25,0,10/8/2020 6:05 AM,10/8/2020 6:06 AM,System Automatic,10/8/2020 6:06 AM,???? ??? ??????
697222,89,0,32685,32622,186,189,189,0.908,9630,4410,188278200,0,74060066.25,0,10/8/2020 6:35 AM,10/8/2020 6:36 AM,System Automatic,10/8/2020 6:36 AM,???? ??? ??????
697237,89,0,32463,32379,195,201,201,0.921,10260,4410,188280720,0,74061180,0,10/8/2020 6:50 AM,10/8/2020 6:51 AM,System Automatic,10/8/2020 6:51 AM,???? ??? ??????
697255,89,0,32583,32508,204,210,210,0.918,10710,4680,188283330,0,74062383.75,0,10/8/2020 7:05 AM,10/8/2020 7:06 AM,System Automatic,10/8/2020 7:06 AM,???? ??? ??????
697316,89,0,32166,32145,225,231,225,0.926,11520,4950,188288966.3,0,74064791.25,0,10/8/2020 7:35 AM,10/8/2020 7:36 AM,System Automatic,10/8/2020 7:36 AM,???? ??? ??????
697330,89,0,31884,31956,234,243,240,0.924,12150,5130,188291902.5,0,74066056.88,0,10/8/2020 7:50 AM,10/8/2020 7:51 AM,System Automatic,10/8/2020 7:51 AM,???? ??? ??????
697348,89,0,32520,32442,222,231,228,0.913,11520,5310,188294850,0,74067390,0,10/8/2020 8:05 AM,10/8/2020 8:06 AM,System Automatic,10/8/2020 8:06 AM,???? ??? ??????
697409,89,0,31971,31932,246,255,252,0.924,12690,5310,188300857.5,0,74070056.25,0,10/8/2020 8:35 AM,10/8/2020 8:36 AM,System Automatic,10/8/2020 8:36 AM,???? ??? ??????
697425,89,0,32250,32205,237,246,240,0.923,12240,5310,188304030,0,74071378.13,0,10/8/2020 8:50 AM,10/8/2020 8:51 AM,System Automatic,10/8/2020 8:51 AM,???? ??? ??????
697440,89,0,31935,31893,243,255,252,0.923,12690,5310,188307202.5,0,74072733.75,0,10/8/2020 9:05 AM,10/8/2020 9:06 AM,System Automatic,10/8/2020 9:06 AM,???? ??? ??????
697503,89,0,32025,31989,234,243,240,0.921,12150,5220,188313502.5,0,74075400,0,10/8/2020 9:35 AM,10/8/2020 9:36 AM,System Automatic,10/8/2020 9:36 AM,???? ??? ??????
697518,89,0,31350,31317,264,276,270,0.935,13500,5310,188316697.5,0,74076721.88,0,10/8/2020 9:50 AM,10/8/2020 9:51 AM,System Automatic,10/8/2020 9:51 AM,???? ??? ??????
697535,89,0,31938,31875,240,252,246,0.925,12510,5220,188319937.5,0,74078043.75,0,10/8/2020 10:05 AM,10/8/2020 10:06 AM,System Automatic,10/8/2020 10:06 AM,???? ??? ??????
697596,89,0,32133,32058,231,240,240,0.923,12060,5130,188326192.5,0,74080665,0,10/8/2020 10:35 AM,10/8/2020 10:36 AM,System Automatic,10/8/2020 10:36 AM,???? ??? ??????
697610,89,0,31461,31377,261,273,267,0.932,13500,5220,188329297.5,0,74081958.75,0,10/8/2020 10:50 AM,10/8/2020 10:51 AM,System Automatic,10/8/2020 10:51 AM,???? ??? ??????
697629,89,0,31383,31320,261,270,267,0.932,13320,5220,188332436.3,0,74083263.75,0,10/8/2020 11:05 AM,10/8/2020 11:06 AM,System Automatic,10/8/2020 11:06 AM,???? ??? ??????
697689,89,0,32463,32433,210,222,219,0.914,11160,5130,188338252.5,0,74085840,0,10/8/2020 11:35 AM,10/8/2020 11:36 AM,System Automatic,10/8/2020 11:36 AM,???? ??? ??????
697707,89,0,32244,32187,222,234,231,0.928,11790,5040,188341177.5,0,74087116.88,0,10/8/2020 11:50 AM,10/8/2020 11:51 AM,System Automatic,10/8/2020 11:51 AM,???? ??? ??????
697721,89,0,32283,32259,219,225,222,0.913,11340,5040,188344192.5,0,74088388.13,0,10/8/2020 12:05 PM,10/8/2020 12:06 PM,System Automatic,10/8/2020 12:06 PM,???? ??? ??????
697782,89,0,32193,32145,216,225,222,0.923,11340,4860,188350143.8,0,74090908.13,0,10/8/2020 12:35 PM,10/8/2020 12:36 PM,System Automatic,10/8/2020 12:36 PM,???? ??? ??????
697805,89,0,32472,32394,210,219,216,0.909,10980,5130,188353350,0,74092286.25,0,10/8/2020 12:51 PM,10/8/2020 12:52 PM,System Automatic,10/8/2020 12:52 PM,???? ??? ??????
697812,89,0,32352,32286,213,225,219,0.91,11070,5130,188355926.3,0,74093456.25,0,10/8/2020 1:05 PM,10/8/2020 1:06 PM,System Automatic,10/8/2020 1:06 PM,???? ??? ??????
697871,89,0,32328,32226,222,234,231,0.919,11790,5130,188361686.3,0,74096021.25,0,10/8/2020 1:35 PM,10/8/2020 1:36 PM,System Automatic,10/8/2020 1:36 PM,???? ??? ??????
697888,89,0,32454,32379,219,228,225,0.919,11430,5130,188364656.3,0,74097315,0,10/8/2020 1:50 PM,10/8/2020 1:51 PM,System Automatic,10/8/2020 1:51 PM,???? ??? ??????
697903,89,0,32637,32568,213,219,216,0.909,10980,5130,188367502.5,0,74098603.13,0,10/8/2020 2:05 PM,10/8/2020 2:06 PM,System Automatic,10/8/2020 2:06 PM,???? ??? ??????
697964,89,0,32712,32658,207,219,213,0.908,10890,5130,188373003.8,0,74101173.75,0,10/8/2020 2:35 PM,10/8/2020 2:36 PM,System Automatic,10/8/2020 2:36 PM,???? ??? ??????
697981,89,0,32601,32526,210,216,213,0.915,10980,5040,188375760,0,74102461.88,0,10/8/2020 2:50 PM,10/8/2020 2:51 PM,System Automatic,10/8/2020 2:51 PM,???? ??? ??????
697995,89,0,32538,32487,210,219,213,0.914,10890,5040,188378583.8,0,74103766.88,0,10/8/2020 3:05 PM,10/8/2020 3:06 PM,System Automatic,10/8/2020 3:06 PM,???? ??? ??????
698054,89,0,32487,32508,213,225,222,0.919,11340,5130,188384456.3,0,74106303.75,0,10/8/2020 3:35 PM,10/8/2020 3:36 PM,System Automatic,10/8/2020 3:36 PM,???? ??? ??????
698069,89,0,32253,32229,216,228,222,0.926,11430,4770,188387336.3,0,74107563.75,0,10/8/2020 3:50 PM,10/8/2020 3:51 PM,System Automatic,10/8/2020 3:51 PM,???? ??? ??????
698086,89,0,32157,32163,222,231,225,0.924,11520,4860,188390250,0,74108778.75,0,10/8/2020 4:05 PM,10/8/2020 4:06 PM,System Automatic,10/8/2020 4:06 PM,???? ??? ??????
698148,89,0,32184,32148,231,246,243,0.939,12510,4860,188396302.5,0,74111220,0,10/8/2020 4:35 PM,10/8/2020 4:36 PM,System Automatic,10/8/2020 4:36 PM,???? ??? ??????
698173,89,0,32214,32139,234,246,246,0.935,12690,4860,188399396.3,0,74112451.88,0,10/8/2020 4:50 PM,10/8/2020 4:51 PM,System Automatic,10/8/2020 4:51 PM,???? ??? ??????
698178,89,0,32151,32130,231,240,237,0.929,12150,4950,188402490,0,74113683.75,0,10/8/2020 5:05 PM,10/8/2020 5:06 PM,System Automatic,10/8/2020 5:06 PM,???? ??? ??????
698239,89,0,31707,31665,249,261,258,0.94,13140,4950,188408677.5,0,74116170,0,10/8/2020 5:35 PM,10/8/2020 5:36 PM,System Automatic,10/8/2020 5:36 PM,???? ??? ??????
698252,89,0,31941,31836,243,258,258,0.937,13050,5040,188411760,0,74117413.13,0,10/8/2020 5:50 PM,10/8/2020 5:51 PM,System Automatic,10/8/2020 5:51 PM,???? ??? ??????
698267,89,0,32055,32046,237,246,243,0.932,12420,5040,188414876.3,0,74118678.75,0,10/8/2020 6:05 PM,10/8/2020 6:06 PM,System Automatic,10/8/2020 6:06 PM,???? ??? ??????
698327,89,0,31830,31788,249,261,258,0.931,13140,5130,188421210,0,74121226.88,0,10/8/2020 6:35 PM,10/8/2020 6:36 PM,System Automatic,10/8/2020 6:36 PM,???? ??? ??????
698342,89,0,31971,31938,243,255,252,0.934,12870,5130,188424472.5,0,74122526.25,0,10/8/2020 6:50 PM,10/8/2020 6:51 PM,System Automatic,10/8/2020 6:51 PM,???? ??? ??????
698366,89,0,32070,32001,240,252,249,0.93,12780,5130,188427723.8,0,74123820,0,10/8/2020 7:05 PM,10/8/2020 7:06 PM,System Automatic,10/8/2020 7:06 PM,???? ??? ??????
698409,89,0,31680,31638,252,267,264,0.937,13410,5130,188434136.3,0,74126401.88,0,10/8/2020 7:35 PM,10/8/2020 7:36 PM,System Automatic,10/8/2020 7:36 PM,???? ??? ??????
698434,89,0,31560,31512,255,267,264,0.942,13410,4950,188437680,0,74127735,0,10/8/2020 7:50 PM,10/8/2020 7:52 PM,System Automatic,10/8/2020 7:52 PM,???? ??? ??????
698441,89,0,31533,31500,255,270,264,0.938,13590,4950,188440920,0,74128938.75,0,10/8/2020 8:05 PM,10/8/2020 8:06 PM,System Automatic,10/8/2020 8:06 PM,???? ??? ??????
698490,89,0,31788,31719,252,264,261,0.942,13320,4950,188447726.3,0,74131425,0,10/8/2020 8:35 PM,10/8/2020 8:36 PM,System Automatic,10/8/2020 8:36 PM,???? ??? ??????
698513,89,0,31914,31863,246,258,255,0.939,13140,4860,188451202.5,0,74132713.13,0,10/8/2020 8:50 PM,10/8/2020 8:52 PM,System Automatic,10/8/2020 8:52 PM,???? ??? ??????
698521,89,0,31803,31776,249,258,255,0.948,13140,4770,188454330,0,74133871.88,0,10/8/2020 9:05 PM,10/8/2020 9:06 PM,System Automatic,10/8/2020 9:06 PM,???? ??? ??????
698579,89,0,32355,32298,228,240,234,0.934,12240,4770,188460652.5,0,74136268.13,0,10/8/2020 9:35 PM,10/8/2020 9:36 PM,System Automatic,10/8/2020 9:36 PM,???? ??? ??????
698594,89,0,32406,32319,225,234,234,0.932,12060,4680,188463667.5,0,74137443.75,0,10/8/2020 9:50 PM,10/8/2020 9:51 PM,System Automatic,10/8/2020 9:51 PM,???? ??? ??????
698611,89,0,32385,32349,225,234,231,0.934,12060,4680,188466660,0,74138625,0,10/8/2020 10:05 PM,10/8/2020 10:06 PM,System Automatic,10/8/2020 10:06 PM,???? ??? ??????
698668,89,0,32634,32616,210,222,219,0.931,11340,4590,188472600,0,74140965,0,10/8/2020 10:35 PM,10/8/2020 10:36 PM,System Automatic,10/8/2020 10:36 PM,???? ??? ??????
698683,89,0,32691,32673,213,222,219,0.929,11430,4590,188475390,0,74142123.75,0,10/8/2020 10:50 PM,10/8/2020 10:51 PM,System Automatic,10/8/2020 10:51 PM,???? ??? ??????
698697,89,0,32859,32835,207,213,213,0.924,10980,4680,188478213.8,0,74143305,0,10/8/2020 11:05 PM,10/8/2020 11:06 PM,System Automatic,10/8/2020 11:06 PM,???? ??? ??????
698755,89,0,32553,32577,207,216,213,0.935,11070,4410,188483760,0,74145588.75,0,10/8/2020 11:35 PM,10/8/2020 11:36 PM,System Automatic,10/8/2020 11:36 PM,???? ??? ??????
698771,89,0,32601,32631,207,213,210,0.935,10890,4320,188486493.8,0,74146696.88,0,10/8/2020 11:50 PM,10/8/2020 11:51 PM,System Automatic,10/8/2020 11:51 PM,???? ??? ??????
698832,89,0,32859,32835,192,195,195,0.921,10080,4410,188507700,0,74155168.13,0,11/8/2020 1:50 AM,11/8/2020 1:51 AM,System Automatic,11/8/2020 1:51 AM,???? ??? ??????
698850,89,0,32739,32718,192,195,192,0.92,9990,4410,188510242.5,0,74156276.25,0,11/8/2020 2:05 AM,11/8/2020 2:06 AM,System Automatic,11/8/2020 2:06 AM,???? ??? ??????
698897,89,0,32802,32769,189,192,192,0.914,9900,4410,188515203.8,0,74158470,0,11/8/2020 2:35 AM,11/8/2020 2:36 AM,System Automatic,11/8/2020 2:36 AM,???? ??? ??????
698912,89,0,32853,32805,186,189,189,0.914,9720,4410,188517656.3,0,74159578.13,0,11/8/2020 2:50 AM,11/8/2020 2:51 AM,System Automatic,11/8/2020 2:51 AM,???? ??? ??????
698929,89,0,32976,32928,183,186,186,0.91,9540,4500,188520063.8,0,74160703.13,0,11/8/2020 3:05 AM,11/8/2020 3:06 AM,System Automatic,11/8/2020 3:06 AM,???? ??? ??????
698972,89,0,32961,32919,186,189,189,0.906,9630,4590,188524856.3,0,74162998.13,0,11/8/2020 3:35 AM,11/8/2020 3:36 AM,System Automatic,11/8/2020 3:36 AM,???? ??? ??????
698989,89,0,32958,32886,186,192,189,0.915,9810,4590,188527252.5,0,74164140,0,11/8/2020 3:50 AM,11/8/2020 3:51 AM,System Automatic,11/8/2020 3:51 AM,???? ??? ??????
699005,89,0,33009,32961,183,189,186,0.9,9540,4590,188529660,0,74165293.13,0,11/8/2020 4:05 AM,11/8/2020 4:06 AM,System Automatic,11/8/2020 4:06 AM,???? ??? ??????
699060,89,0,32997,32949,183,186,186,0.904,9450,4590,188534666.3,0,74167683.75,0,11/8/2020 4:36 AM,11/8/2020 4:37 AM,System Automatic,11/8/2020 4:37 AM,???? ??? ??????
699067,89,0,33048,32991,183,186,186,0.899,9540,4590,188536882.5,0,74168758.13,0,11/8/2020 4:50 AM,11/8/2020 4:51 AM,System Automatic,11/8/2020 4:51 AM,???? ??? ??????
699083,89,0,32925,32859,186,192,189,0.911,9720,4590,188539290,0,74169911.25,0,11/8/2020 5:05 AM,11/8/2020 5:06 AM,System Automatic,11/8/2020 5:06 AM,???? ??? ??????
699128,89,0,32913,32844,186,192,192,0.908,9810,4590,188544172.5,0,74172206.25,0,11/8/2020 5:35 AM,11/8/2020 5:36 AM,System Automatic,11/8/2020 5:36 AM,???? ??? ??????
699146,89,0,32832,32793,189,192,192,0.909,9900,4590,188546613.8,0,74173353.75,0,11/8/2020 5:50 AM,11/8/2020 5:51 AM,System Automatic,11/8/2020 5:51 AM,???? ??? ??????
699164,89,0,32739,32688,192,195,195,0.911,9990,4590,188549077.5,0,74174523.75,0,11/8/2020 6:05 AM,11/8/2020 6:06 AM,System Automatic,11/8/2020 6:06 AM,???? ??? ??????
699287,89,0,32949,32940,3,6,6,1,270,90,188553060,0,74176278.75,0,11/8/2020 8:52 AM,11/8/2020 8:53 AM,System Automatic,11/8/2020 8:53 AM,???? ??? ??????
699290,89,0,32802,32793,6,6,6,1,360,90,188553060,0,74176278.75,0,11/8/2020 8:55 AM,11/8/2020 8:56 AM,Manual System Main Screen Gauge,11/8/2020 8:56 AM,???? ??? ??????
699293,89,0,32727,32691,6,9,6,1,360,90,188553127.5,0,74176306.88,0,11/8/2020 9:05 AM,11/8/2020 9:06 AM,Manual System Main Screen Gauge,11/8/2020 9:06 AM,???? ??? ??????
699307,89,0,33174,33081,6,6,6,1,360,90,188553217.5,0,74176335,0,11/8/2020 9:18 AM,11/8/2020 9:19 AM,Manual System Main Screen Gauge,11/8/2020 9:19 AM,???? ??? ??????
699328,89,0,33090,33021,6,6,6,1,360,90,188553307.5,0,74176368.75,0,11/8/2020 9:33 AM,11/8/2020 9:35 AM,Manual System Main Screen Gauge,11/8/2020 9:35 AM,???? ??? ??????
699329,89,0,33144,33054,3,6,6,1,270,90,188553330,0,74176368.75,0,11/8/2020 9:35 AM,11/8/2020 9:36 AM,System Automatic,11/8/2020 9:36 AM,???? ??? ??????
699333,89,0,32895,32874,3,6,6,1,270,90,188553330,0,74176380,0,11/8/2020 9:38 AM,11/8/2020 9:39 AM,Manual System Main Screen Gauge,11/8/2020 9:39 AM,???? ??? ??????
699334,89,0,32928,32856,3,6,6,1,270,90,188553352.5,0,74176380,0,11/8/2020 9:41 AM,11/8/2020 9:42 AM,Manual System Main Screen Gauge,11/8/2020 9:42 AM,???? ??? ??????
699338,89,0,31848,31842,39,39,39,0.998,2070,540,188553633.8,0,74176470,0,11/8/2020 9:50 AM,11/8/2020 9:51 AM,System Automatic,11/8/2020 9:51 AM,???? ??? ??????
699350,89,0,31884,31809,36,39,39,0.96,2070,540,188553690,0,74176486.88,0,11/8/2020 9:52 AM,11/8/2020 9:53 AM,Manual System Main Screen Gauge,11/8/2020 9:53 AM,???? ??? ??????
699353,89,0,31887,31818,42,45,45,0.988,2340,630,188554050,0,74176588.13,0,11/8/2020 10:01 AM,11/8/2020 10:02 AM,Manual System Main Screen Gauge,11/8/2020 10:02 AM,???? ??? ??????
699367,89,0,31530,31458,51,51,51,0.996,2700,720,188554230,0,74176638.75,0,11/8/2020 10:05 AM,11/8/2020 10:06 AM,System Automatic,11/8/2020 10:06 AM,???? ??? ??????
699368,89,0,30996,30819,51,51,51,0.982,2610,630,188554477.5,0,74176711.88,0,11/8/2020 10:10 AM,11/8/2020 10:12 AM,Manual System Main Screen Gauge,11/8/2020 10:12 AM,???? ??? ??????
699391,89,0,32388,32250,51,51,51,0.949,2700,900,188555456.3,0,74176993.13,0,11/8/2020 10:32 AM,11/8/2020 10:33 AM,Manual System Main Screen Gauge,11/8/2020 10:33 AM,???? ??? ??????
699395,89,0,32460,32328,54,54,54,0.963,2880,900,188555602.5,0,74177038.13,0,11/8/2020 10:35 AM,11/8/2020 10:36 AM,System Automatic,11/8/2020 10:36 AM,???? ??? ??????
699408,89,0,31866,31770,51,54,54,0.98,2790,810,188555670,0,74177066.25,0,11/8/2020 10:37 AM,11/8/2020 10:38 AM,Manual System Main Screen Gauge,11/8/2020 10:38 AM,???? ??? ??????
699413,89,0,32301,32208,54,54,54,0.959,2790,900,188556300,0,74177263.13,0,11/8/2020 10:50 AM,11/8/2020 10:51 AM,System Automatic,11/8/2020 10:51 AM,???? ??? ??????
699428,89,0,31437,31392,57,57,57,0.987,3060,810,188557053.8,0,74177505,0,11/8/2020 11:05 AM,11/8/2020 11:06 AM,System Automatic,11/8/2020 11:06 AM,???? ??? ??????
699448,89,0,31197,31164,51,51,51,0.982,2610,720,188558493.8,0,74177938.13,0,11/8/2020 11:35 AM,11/8/2020 11:36 AM,System Automatic,11/8/2020 11:36 AM,???? ??? ??????
699468,89,0,31242,31173,51,54,51,0.996,2700,720,188559202.5,0,74178135,0,11/8/2020 11:50 AM,11/8/2020 11:52 AM,System Automatic,11/8/2020 11:52 AM,???? ??? ??????
699479,89,0,31944,31833,54,54,54,0.986,2790,810,188559877.5,0,74178331.88,0,11/8/2020 12:05 PM,11/8/2020 12:06 PM,System Automatic,11/8/2020 12:06 PM,???? ??? ??????
699509,89,0,32091,31977,51,54,54,0.969,2880,720,188561283.8,0,74178720,0,11/8/2020 12:35 PM,11/8/2020 12:36 PM,System Automatic,11/8/2020 12:36 PM,???? ??? ??????
699523,89,0,31839,31710,54,54,54,0.993,2880,720,188561913.8,0,74178871.88,0,11/8/2020 12:48 PM,11/8/2020 12:49 PM,Manual System Main Screen Gauge,11/8/2020 12:49 PM,???? ??? ??????
699529,89,0,31902,31728,54,54,57,0.993,2970,720,188562003.8,0,74178900,0,11/8/2020 12:50 PM,11/8/2020 12:51 PM,System Automatic,11/8/2020 12:51 PM,???? ??? ??????
699544,89,0,31842,31815,57,57,57,0.975,3060,720,188562780,0,74179091.25,0,11/8/2020 1:05 PM,11/8/2020 1:06 PM,System Automatic,11/8/2020 1:06 PM,???? ??? ??????
699572,89,0,32142,32001,54,54,57,0.977,2970,720,188564287.5,0,74179456.88,0,11/8/2020 1:35 PM,11/8/2020 1:36 PM,System Automatic,11/8/2020 1:36 PM,???? ??? ??????
699588,89,0,32139,32040,54,54,54,0.997,2880,720,188565030,0,74179648.13,0,11/8/2020 1:50 PM,11/8/2020 1:51 PM,System Automatic,11/8/2020 1:51 PM,???? ??? ??????
699604,89,0,32004,31917,54,54,57,0.99,2970,630,188565806.3,0,74179828.13,0,11/8/2020 2:05 PM,11/8/2020 2:06 PM,System Automatic,11/8/2020 2:06 PM,???? ??? ??????
699643,89,0,31434,31443,51,51,51,0.997,2700,540,188567257.5,0,74180143.13,0,11/8/2020 2:35 PM,11/8/2020 2:36 PM,System Automatic,11/8/2020 2:36 PM,???? ??? ??????
699656,89,0,29922,30420,90,93,90,0.97,4680,1170,188568033.8,0,74180323.13,0,11/8/2020 2:50 PM,11/8/2020 2:51 PM,System Automatic,11/8/2020 2:51 PM,???? ??? ??????
699675,89,0,29694,29877,105,108,111,0.982,5310,1350,188569350,0,74180666.25,0,11/8/2020 3:05 PM,11/8/2020 3:06 PM,System Automatic,11/8/2020 3:06 PM,???? ??? ??????
699716,89,0,32823,32772,171,177,177,0.944,9360,3420,188572533.8,0,74181870,0,11/8/2020 3:35 PM,11/8/2020 3:36 PM,System Automatic,11/8/2020 3:36 PM,???? ??? ??????
699733,89,0,32145,32166,225,231,228,0.955,12060,3870,188575200,0,74182753.13,0,11/8/2020 3:50 PM,11/8/2020 3:51 PM,System Automatic,11/8/2020 3:51 PM,???? ??? ??????
